transaction_id,date,description,merchant,category,amount,type,day_of_week,day_of_month,month,year,is_weekend,balance
750,2025-09-07 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-161.37,debit,Sunday,7,9,2025,False,-20202.959999999992
751,2025-09-08 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-191.09,debit,Monday,8,9,2025,False,-20394.049999999992
752,2025-09-08 10:58:05.115834,Parking - Transportation,Parking,Transportation,-46.8,debit,Monday,8,9,2025,False,-20440.84999999999
753,2025-09-08 10:58:05.115834,Amazon.ae - Shopping,Amazon.ae,Shopping,-709.33,debit,Monday,8,9,2025,False,-21150.179999999993
754,2025-09-09 10:58:05.115834,Spotify - Entertainment,Spotify,Entertainment,-104.72,debit,Tuesday,9,9,2025,False,-21254.899999999994
755,2025-09-09 10:58:05.115834,Salary Deposit - Company XYZ,Employer,Income,14902.0,credit,Tuesday,9,9,2025,False,-6352.899999999994
756,2025-09-09 10:58:05.115834,Uber - Transportation,Uber,Transportation,-141.86,debit,Tuesday,9,9,2025,False,-6494.759999999994
757,2025-09-11 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-27.49,debit,Thursday,11,9,2025,False,-6522.249999999994
758,2025-09-11 10:58:05.115834,Spinneys - Groceries,Spinneys,Groceries,-376.87,debit,Thursday,11,9,2025,False,-6899.1199999999935
759,2025-09-11 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-284.53,debit,Thursday,11,9,2025,False,-7183.649999999993
760,2025-09-11 10:58:05.115834,Uber - Transportation,Uber,Transportation,-68.19,debit,Thursday,11,9,2025,False,-7251.839999999993
761,2025-09-11 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-106.84,debit,Thursday,11,9,2025,False,-7358.679999999993
762,2025-09-11 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-23.33,debit,Thursday,11,9,2025,False,-7382.009999999993
763,2025-09-12 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-190.51,debit,Friday,12,9,2025,True,-7572.519999999993
764,2025-09-12 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-242.9,debit,Friday,12,9,2025,True,-7815.419999999993
765,2025-09-12 10:58:05.115834,Careem - Transportation,Careem,Transportation,-29.99,debit,Friday,12,9,2025,True,-7845.409999999993
766,2025-09-12 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-74.72,debit,Friday,12,9,2025,True,-7920.129999999993
767,2025-09-14 10:58:05.115834,ADNOC - Transportation [UNUSUAL],ADNOC,Transportation,-1603.5815127134792,debit,Sunday,14,9,2025,False,-8450.429999999993
768,2025-09-15 10:58:05.115834,Fitness First - Fitness,Fitness First,Fitness,-413.35,debit,Monday,15,9,2025,False,-8863.779999999993
769,2025-09-16 10:58:05.115834,Amazon Prime - Subscriptions,Amazon Prime,Subscriptions,-96.17,debit,Tuesday,16,9,2025,False,-8959.949999999993
770,2025-09-18 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-260.35,debit,Thursday,18,9,2025,False,-9220.299999999994
771,2025-09-18 10:58:05.115834,PlayStation Store - Entertainment,PlayStation Store,Entertainment,-652.33,debit,Thursday,18,9,2025,False,-9872.629999999994
772,2025-09-18 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-186.06,debit,Thursday,18,9,2025,False,-10058.689999999993
773,2025-09-18 10:58:05.115834,Zara - Shopping,Zara,Shopping,-946.38,debit,Thursday,18,9,2025,False,-11005.069999999992
774,2025-09-18 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-185.06,debit,Thursday,18,9,2025,False,-11190.129999999992
775,2025-09-19 10:58:05.115834,Noon.com - Shopping,Noon.com,Shopping,-929.74,debit,Friday,19,9,2025,True,-12119.869999999992
776,2025-09-20 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-146.84,debit,Saturday,20,9,2025,True,-12266.709999999992
777,2025-09-20 10:58:05.115834,Uber - Transportation,Uber,Transportation,-104.92,debit,Saturday,20,9,2025,True,-12371.629999999992
778,2025-09-20 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-231.21,debit,Saturday,20,9,2025,True,-12602.839999999991
779,2025-09-20 10:58:05.115834,Carrefour - Groceries,Carrefour,Groceries,-346.76,debit,Saturday,20,9,2025,True,-12949.599999999991
780,2025-09-21 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-123.49,debit,Sunday,21,9,2025,False,-13073.089999999991
781,2025-09-24 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-89.42,debit,Wednesday,24,9,2025,False,-13162.509999999991
782,2025-09-24 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-900.8,debit,Wednesday,24,9,2025,False,-14063.30999999999
783,2025-09-24 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-191.38,debit,Wednesday,24,9,2025,False,-14254.68999999999
784,2025-09-24 10:58:05.115834,Home Centre - Shopping,Home Centre,Shopping,-966.01,debit,Wednesday,24,9,2025,False,-15220.69999999999
785,2025-09-25 10:58:05.115834,Life Pharmacy - Healthcare,Life Pharmacy,Healthcare,-384.56,debit,Thursday,25,9,2025,False,-15605.25999999999
786,2025-09-26 10:58:05.115834,RTA Salik - Transportation,RTA Salik,Transportation,-58.4,debit,Friday,26,9,2025,True,-15663.659999999989
787,2025-09-26 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-374.26,debit,Friday,26,9,2025,True,-16037.91999999999
788,2025-09-27 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-62.96,debit,Saturday,27,9,2025,True,-16100.879999999988
789,2025-09-27 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-63.65,debit,Saturday,27,9,2025,True,-16164.529999999988
790,2025-09-27 10:58:05.115834,Amazon Prime - Subscriptions,Amazon Prime,Subscriptions,-74.17,debit,Saturday,27,9,2025,True,-16238.699999999988
791,2025-09-28 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-68.29,debit,Sunday,28,9,2025,False,-16306.989999999989
792,2025-09-29 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-173.04,debit,Monday,29,9,2025,False,-16480.029999999988
793,2025-09-29 10:58:05.115834,Uber - Transportation,Uber,Transportation,-44.63,debit,Monday,29,9,2025,False,-16524.65999999999
794,2025-09-30 10:58:05.115834,Subway - Dining & Coffee,Subway,Dining & Coffee,-25.18,debit,Tuesday,30,9,2025,False,-16549.83999999999
795,2025-10-01 10:58:05.115834,Careem - Transportation,Careem,Transportation,-75.11,debit,Wednesday,1,10,2025,False,-16624.94999999999
796,2025-10-01 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-133.98,debit,Wednesday,1,10,2025,False,-16758.92999999999
797,2025-10-01 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-74.85,debit,Wednesday,1,10,2025,False,-16833.779999999988
798,2025-10-01 10:58:05.115834,Amazon.ae - Shopping,Amazon.ae,Shopping,-121.09,debit,Wednesday,1,10,2025,False,-16954.869999999988
799,2025-10-01 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-106.79,debit,Wednesday,1,10,2025,False,-17061.65999999999
800,2025-10-02 10:58:05.115834,Tim Hortons - Dining & Coffee,Tim Hortons,Dining & Coffee,-77.75,debit,Thursday,2,10,2025,False,-17139.40999999999
801,2025-10-03 10:58:05.115834,Spotify - Entertainment,Spotify,Entertainment,-73.72,debit,Friday,3,10,2025,True,-17213.12999999999
802,2025-10-03 10:58:05.115834,VOX Cinemas - Entertainment,VOX Cinemas,Entertainment,-1028.97,debit,Friday,3,10,2025,True,-18242.09999999999
803,2025-10-04 10:58:05.115834,Zara - Shopping,Zara,Shopping,-601.73,debit,Saturday,4,10,2025,True,-18843.82999999999
804,2025-10-04 10:58:05.115834,McDonald's - Dining & Coffee,McDonald's,Dining & Coffee,-150.59,debit,Saturday,4,10,2025,True,-18994.41999999999
805,2025-10-04 10:58:05.115834,Dubai Mall - Entertainment,Dubai Mall,Entertainment,-144.01,debit,Saturday,4,10,2025,True,-19138.42999999999
806,2025-10-04 10:58:05.115834,Choithrams - Groceries,Choithrams,Groceries,-367.94,debit,Saturday,4,10,2025,True,-19506.369999999988
807,2025-10-05 10:58:05.115834,ENOC Petrol - Transportation,ENOC Petrol,Transportation,-269.34,debit,Sunday,5,10,2025,False,-19775.70999999999
808,2025-10-05 10:58:05.115834,Mediclinic - Healthcare,Mediclinic,Healthcare,-416.34,debit,Sunday,5,10,2025,False,-20192.04999999999
809,2025-10-05 10:58:05.115834,Pizza Hut - Dining & Coffee,Pizza Hut,Dining & Coffee,-191.57,debit,Sunday,5,10,2025,False,-20383.619999999988
810,2025-10-05 10:58:05.115834,IKEA - Shopping,IKEA,Shopping,-153.52,debit,Sunday,5,10,2025,False,-20537.13999999999
811,2025-10-06 10:58:05.115834,Lulu Hypermarket - Groceries,Lulu Hypermarket,Groceries,-136.73,debit,Monday,6,10,2025,False,-20673.869999999988
812,2025-10-06 10:58:05.115834,Netflix - Entertainment,Netflix,Entertainment,-100.77,debit,Monday,6,10,2025,False,-20774.63999999999
813,2025-10-07 10:58:05.115834,Home Centre - Shopping [UNUSUAL],Home Centre,Shopping,-1347.7879467782604,debit,Tuesday,7,10,2025,False,-21134.579999999987
814,2025-10-07 10:58:05.115834,Building Maintenance - Utilities,Building Maintenance,Utilities,-216.13,debit,Tuesday,7,10,2025,False,-21350.70999999999
815,2025-10-08 10:58:05.115834,Aster Clinic - Healthcare,Aster Clinic,Healthcare,-163.29,debit,Wednesday,8,10,2025,False,-21513.99999999999
816,2025-10-08 10:58:05.115834,Spotify - Entertainment,Spotify,Entertainment,-78.86,debit,Wednesday,8,10,2025,False,-21592.85999999999
817,2025-10-08 10:58:05.115834,West Zone - Groceries,West Zone,Groceries,-197.3,debit,Wednesday,8,10,2025,False,-21790.15999999999
818,2025-10-09 10:58:05.115834,Starbucks - Dining & Coffee,Starbucks,Dining & Coffee,-76.98,debit,Thursday,9,10,2025,False,-21867.13999999999
819,2025-10-09 10:58:05.115834,Salary Deposit - Company XYZ,Employer,Income,16413.0,credit,Thursday,9,10,2025,False,-5454.1399999999885
820,2025-10-10 10:58:05.115834,ADNOC - Transportation,ADNOC,Transportation,-61.9,debit,Friday,10,10,2025,True,-5516.039999999988
821,2025-10-10 10:58:05.115834,Parking - Transportation,Parking,Transportation,-102.78,debit,Friday,10,10,2025,True,-5618.819999999988
822,2025-10-10 10:58:05.115834,Costa Coffee - Dining & Coffee,Costa Coffee,Dining & Coffee,-195.25,debit,Friday,10,10,2025,True,-5814.069999999988
